date;heure;PM25;PM10;NO2;O3;CO
25/02/2016;9;24;37;67;6;600
25/02/2016;10;30;45;70;9;600
25/02/2016;11;32;52;62;14;500
25/02/2016;12;n/d;46;42;n/d;n/d
25/02/2016;13;n/d;38;35;n/d;n/d
25/02/2016;14;n/d;34;32;52;300
25/02/2016;15;n/d;25;32;53;300
25/02/2016;16;14;22;36;49;300
25/02/2016;17;17;24;36;47;300
25/02/2016;18;17;23;39;46;300
25/02/2016;19;18;23;41;44;300
25/02/2016;20;18;25;59;29;400
25/02/2016;21;22;29;55;31;400
25/02/2016;22;21;26;56;28;400
25/02/2016;23;23;28;78;10;400
25/02/2016;24;22;29;89;4;600
26/02/2016;1;28;40;98;5;800
26/02/2016;2;34;48;103;5;900
26/02/2016;3;41;56;101;6;900
26/02/2016;4;48;63;90;5;900
26/02/2016;5;46;59;84;4;800
26/02/2016;6;45;58;86;4;800
26/02/2016;7;47;63;92;4;800
26/02/2016;8;46;66;102;5;900
26/02/2016;9;46;74;99;5;800
26/02/2016;10;40;66;70;15;500
26/02/2016;11;41;53;51;32;400
26/02/2016;12;27;37;26;57;300
26/02/2016;13;21;27;24;60;300
26/02/2016;14;18;25;33;56;300
26/02/2016;15;18;25;35;56;300
26/02/2016;16;18;22;27;61;300
26/02/2016;17;18;23;32;55;300
26/02/2016;18;19;25;36;52;300
26/02/2016;19;21;27;45;43;400
26/02/2016;20;21;27;41;47;300
26/02/2016;21;26;30;54;35;400
26/02/2016;22;27;32;39;44;400
26/02/2016;23;26;28;37;43;400
26/02/2016;24;24;28;42;38;400
27/02/2016;1;22;28;38;39;300
27/02/2016;2;22;27;34;38;300
27/02/2016;3;22;28;31;37;300
27/02/2016;4;21;26;31;34;300
27/02/2016;5;22;25;33;27;300
27/02/2016;6;24;29;38;22;300
27/02/2016;7;27;30;41;16;300
27/02/2016;8;30;35;37;18;300
27/02/2016;9;32;38;32;24;300
27/02/2016;10;30;38;30;28;300
27/02/2016;11;27;36;26;34;300
27/02/2016;12;29;36;25;40;300
27/02/2016;13;30;35;23;47;300
27/02/2016;14;28;32;21;54;300
27/02/2016;15;23;29;24;57;300
27/02/2016;16;22;28;25;56;200
27/02/2016;17;23;28;32;48;300
27/02/2016;18;25;30;44;37;300
27/02/2016;19;26;29;51;29;300
27/02/2016;20;27;31;48;28;300
27/02/2016;21;27;34;48;28;300
27/02/2016;22;26;31;44;31;300
27/02/2016;23;24;27;37;36;300
27/02/2016;24;21;26;37;35;300
28/02/2016;1;21;27;35;33;300
28/02/2016;2;25;30;31;34;300
28/02/2016;3;28;32;35;29;300
28/02/2016;4;30;34;29;31;300
28/02/2016;5;33;36;27;30;300
28/02/2016;6;36;40;27;30;300
28/02/2016;7;37;43;29;26;300
28/02/2016;8;37;42;28;31;300
28/02/2016;9;34;40;23;37;300
28/02/2016;10;33;35;20;44;300
28/02/2016;11;30;35;21;49;300
28/02/2016;12;31;35;21;54;300
28/02/2016;13;28;31;21;59;300
28/02/2016;14;25;29;20;64;300
28/02/2016;15;24;32;20;65;300
28/02/2016;16;25;28;24;62;300
28/02/2016;17;22;29;27;61;300
28/02/2016;18;22;27;35;51;300
28/02/2016;19;22;28;36;50;300
28/02/2016;20;21;26;31;55;300
28/02/2016;21;22;27;27;56;300
28/02/2016;22;22;27;23;58;300
28/02/2016;23;22;26;26;52;300
28/02/2016;24;23;30;27;49;300
29/02/2016;1;26;31;25;48;300
29/02/2016;2;25;28;23;48;300
29/02/2016;3;23;24;22;47;300
29/02/2016;4;20;21;21;47;200
29/02/2016;5;20;21;26;41;200
29/02/2016;6;16;20;42;27;300
29/02/2016;7;14;21;48;25;300
29/02/2016;8;15;21;53;25;300
29/02/2016;9;17;27;47;30;300
29/02/2016;10;19;29;34;44;300
29/02/2016;11;23;32;29;54;300
29/02/2016;12;25;37;25;62;300
29/02/2016;13;24;31;25;62;300
29/02/2016;14;23;30;25;65;300
29/02/2016;15;21;31;27;62;300
29/02/2016;16;20;28;30;59;300
29/02/2016;17;13;21;35;51;300
29/02/2016;18;15;20;51;n/d;300
29/02/2016;19;16;23;54;35;400
29/02/2016;20;16;24;51;37;300
29/02/2016;21;18;25;47;37;300
29/02/2016;22;17;28;40;39;300
29/02/2016;23;18;28;40;37;300
29/02/2016;24;18;30;38;37;300
01/03/2016;1;21;29;42;30;300
01/03/2016;2;22;32;63;9;300
01/03/2016;3;21;29;56;14;300
01/03/2016;4;22;29;44;27;300
01/03/2016;5;20;29;49;22;300
01/03/2016;6;19;29;58;16;300
01/03/2016;7;20;28;70;12;300
01/03/2016;8;18;30;78;8;400
01/03/2016;9;21;34;71;14;400
01/03/2016;10;19;32;65;21;400
01/03/2016;11;13;28;58;26;300
01/03/2016;12;15;27;53;31;300
01/03/2016;13;15;26;50;33;300
01/03/2016;14;15;26;43;36;300
01/03/2016;15;15;24;47;32;300
01/03/2016;16;17;23;50;26;400
01/03/2016;17;16;20;51;24;400
01/03/2016;18;13;17;54;19;400
01/03/2016;19;12;15;53;19;400
01/03/2016;20;11;13;47;21;300
01/03/2016;21;9;11;40;27;300
01/03/2016;22;8;10;35;31;300
01/03/2016;23;6;9;31;36;300
01/03/2016;24;4;9;25;44;300
02/03/2016;1;4;6;21;44;200
02/03/2016;2;3;6;16;52;200
02/03/2016;3;3;6;17;49;200
02/03/2016;4;3;5;13;59;200
02/03/2016;5;3;5;16;61;200
02/03/2016;6;3;9;30;52;200
02/03/2016;7;6;10;51;37;200
02/03/2016;8;4;12;68;27;300
02/03/2016;9;5;12;62;36;300
02/03/2016;10;4;15;50;44;200
02/03/2016;11;7;21;31;58;200
02/03/2016;12;10;24;27;62;200
02/03/2016;13;11;23;23;64;200
02/03/2016;14;10;22;27;58;200
02/03/2016;15;7;21;24;62;200
02/03/2016;16;5;18;33;56;200
02/03/2016;17;5;9;53;41;200
02/03/2016;18;4;11;49;38;200
02/03/2016;19;6;15;56;27;300
02/03/2016;20;8;19;53;29;300
02/03/2016;21;9;21;44;38;300
02/03/2016;22;8;18;33;46;200
02/03/2016;23;7;15;30;46;200
02/03/2016;24;5;13;29;48;200
03/03/2016;1;3;8;29;48;200
03/03/2016;2;2;7;29;46;200
03/03/2016;3;3;6;26;51;200
03/03/2016;4;3;7;23;53;200
03/03/2016;5;4;10;28;47;200
03/03/2016;6;4;11;34;41;200
03/03/2016;7;5;12;51;28;200
03/03/2016;8;6;12;55;26;200
03/03/2016;9;6;18;40;42;200
03/03/2016;10;4;19;25;55;200
03/03/2016;11;6;16;24;55;200
03/03/2016;12;6;16;23;59;200
03/03/2016;13;6;18;23;62;200
03/03/2016;14;6;17;21;64;200
03/03/2016;15;6;17;20;66;200
03/03/2016;16;4;15;24;61;200
03/03/2016;17;6;15;28;58;200
03/03/2016;18;6;14;53;35;200
03/03/2016;19;10;15;85;11;400
03/03/2016;20;11;20;94;7;500
03/03/2016;21;15;23;99;5;500
03/03/2016;22;21;29;82;8;400
03/03/2016;23;18;25;55;18;400
03/03/2016;24;11;17;36;32;300
04/03/2016;1;8;15;26;41;300
04/03/2016;2;8;13;21;45;300
04/03/2016;3;5;11;17;48;200
04/03/2016;4;6;5;18;47;300
04/03/2016;5;5;5;18;48;300
04/03/2016;6;3;6;40;29;300
04/03/2016;7;1;8;59;14;300
04/03/2016;8;3;8;62;19;400
04/03/2016;9;3;7;47;46;300
04/03/2016;10;2;7;37;56;200
04/03/2016;11;3;9;47;47;300
04/03/2016;12;5;10;37;57;300
04/03/2016;13;7;9;32;57;200
04/03/2016;14;9;12;32;60;300
04/03/2016;15;8;12;46;49;300
04/03/2016;16;7;13;52;42;300
04/03/2016;17;6;11;55;36;300
04/03/2016;18;6;13;66;24;300
04/03/2016;19;10;13;67;23;400
04/03/2016;20;11;13;80;13;500
04/03/2016;21;13;16;81;12;500
04/03/2016;22;14;16;43;43;400
04/03/2016;23;8;13;33;51;400
04/03/2016;24;6;10;41;38;400
05/03/2016;1;9;12;37;39;200
05/03/2016;2;9;11;45;32;200
05/03/2016;3;8;8;26;51;200
05/03/2016;4;4;5;43;37;200
05/03/2016;5;2;4;32;41;200
05/03/2016;6;4;5;30;44;200
05/03/2016;7;3;5;48;29;200
05/03/2016;8;5;7;44;32;200
05/03/2016;9;5;10;43;37;200
05/03/2016;10;6;10;33;49;200
05/03/2016;11;5;9;28;57;200
05/03/2016;12;8;10;26;60;200
05/03/2016;13;10;14;22;67;200
05/03/2016;14;8;14;21;68;200
05/03/2016;15;10;15;22;66;200
05/03/2016;16;15;20;25;62;200
05/03/2016;17;15;22;32;55;200
05/03/2016;18;16;24;41;41;300
05/03/2016;19;16;22;42;42;300
05/03/2016;20;18;24;42;39;300
05/03/2016;21;18;28;41;38;300
05/03/2016;22;18;21;30;43;300
05/03/2016;23;12;14;26;46;200
05/03/2016;24;9;12;26;45;200
06/03/2016;1;9;15;44;28;300
06/03/2016;2;11;15;42;28;300
06/03/2016;3;11;17;26;46;200
06/03/2016;4;10;17;32;38;200
06/03/2016;5;10;18;31;36;200
06/03/2016;6;10;17;32;36;200
06/03/2016;7;10;18;27;44;200
06/03/2016;8;9;18;31;39;200
06/03/2016;9;8;17;24;49;200
06/03/2016;10;10;20;19;58;200
06/03/2016;11;11;18;15;66;200
06/03/2016;12;8;17;15;68;200
06/03/2016;13;9;14;18;69;200
06/03/2016;14;8;15;22;63;200
06/03/2016;15;8;14;25;66;200
06/03/2016;16;7;11;23;68;200
06/03/2016;17;8;16;36;55;300
06/03/2016;18;8;15;28;62;200
06/03/2016;19;9;15;31;58;300
06/03/2016;20;12;17;47;41;300
06/03/2016;21;14;19;44;42;300
06/03/2016;22;13;18;32;53;200
06/03/2016;23;9;12;30;54;200
06/03/2016;24;8;11;31;46;300
07/03/2016;1;10;15;28;47;200
07/03/2016;2;6;11;20;57;200
07/03/2016;3;6;9;19;50;200
07/03/2016;4;7;9;27;43;200
07/03/2016;5;7;10;30;37;200
07/03/2016;6;7;12;42;29;200
07/03/2016;7;9;17;42;26;200
07/03/2016;8;14;20;49;20;200
07/03/2016;9;11;19;53;29;200
07/03/2016;10;9;20;49;34;200
07/03/2016;11;10;23;32;49;200
07/03/2016;12;9;20;31;54;200
07/03/2016;13;6;12;26;57;200
07/03/2016;14;7;12;29;54;200
07/03/2016;15;9;14;32;51;200
07/03/2016;16;9;14;31;54;200
07/03/2016;17;7;13;34;54;200
07/03/2016;18;6;12;37;50;200
07/03/2016;19;7;12;37;47;200
07/03/2016;20;9;11;43;40;300
07/03/2016;21;12;15;46;35;200
07/03/2016;22;12;18;37;40;200
07/03/2016;23;10;18;34;39;200
07/03/2016;24;11;17;34;38;300
08/03/2016;1;10;16;28;43;300
08/03/2016;2;8;16;26;42;300
08/03/2016;3;7;14;33;34;300
08/03/2016;4;7;11;30;36;300
08/03/2016;5;6;12;30;37;300
08/03/2016;6;8;13;52;16;300
08/03/2016;7;8;14;63;10;300
08/03/2016;8;8;17;69;10;400
08/03/2016;9;9;21;74;10;500
08/03/2016;10;9;24;65;17;500
08/03/2016;11;11;25;53;31;400
08/03/2016;12;12;20;34;54;300
08/03/2016;13;9;19;36;51;300
08/03/2016;14;10;19;32;57;300
08/03/2016;15;11;18;31;57;300
08/03/2016;16;12;18;44;49;300
08/03/2016;17;11;19;46;48;300
08/03/2016;18;9;20;53;43;300
08/03/2016;19;11;19;69;28;400
08/03/2016;20;14;22;65;29;400
08/03/2016;21;15;26;66;25;400
08/03/2016;22;18;26;55;30;400
08/03/2016;23;18;24;48;36;300
08/03/2016;24;15;23;41;37;400
09/03/2016;1;15;21;31;48;300
09/03/2016;2;12;17;21;57;300
09/03/2016;3;8;14;18;56;200
09/03/2016;4;9;14;17;56;200
09/03/2016;5;9;15;20;53;300
09/03/2016;6;7;17;31;44;300
09/03/2016;7;8;15;40;37;300
09/03/2016;8;9;12;44;34;300
09/03/2016;9;8;13;42;35;300
09/03/2016;10;8;11;41;34;300
09/03/2016;11;8;11;42;30;300
09/03/2016;12;8;10;42;32;300
09/03/2016;13;8;12;40;33;300
09/03/2016;14;10;14;44;30;300
09/03/2016;15;10;16;54;24;400
09/03/2016;16;9;15;42;43;400
09/03/2016;17;3;8;34;48;300
09/03/2016;18;4;7;39;43;400
09/03/2016;19;3;6;57;30;400
09/03/2016;20;4;6;46;38;400
09/03/2016;21;6;7;47;35;300
09/03/2016;22;5;10;39;39;300
09/03/2016;23;6;11;51;27;400
09/03/2016;24;8;11;45;28;300
10/03/2016;1;8;12;35;34;300
10/03/2016;2;8;12;26;43;300
10/03/2016;3;7;11;22;45;300
10/03/2016;4;7;12;22;42;300
10/03/2016;5;7;13;30;33;300
10/03/2016;6;9;14;47;15;200
10/03/2016;7;12;16;58;9;300
10/03/2016;8;13;20;65;5;400
10/03/2016;9;18;29;59;5;500
10/03/2016;10;21;34;60;7;400
10/03/2016;11;21;35;55;21;400
10/03/2016;12;13;23;42;41;300
10/03/2016;13;9;17;33;50;300
10/03/2016;14;10;16;39;43;300
10/03/2016;15;12;20;56;26;300
10/03/2016;16;15;26;67;19;300
10/03/2016;17;13;24;62;23;300
10/03/2016;18;15;24;54;21;300
10/03/2016;19;19;25;52;21;300
10/03/2016;20;20;24;49;23;400
10/03/2016;21;22;27;51;21;300
10/03/2016;22;22;29;45;27;300
10/03/2016;23;23;27;39;29;300
10/03/2016;24;23;29;40;23;300
11/03/2016;1;24;30;36;29;300
11/03/2016;2;29;35;38;24;300
11/03/2016;3;33;39;38;22;300
11/03/2016;4;34;39;39;17;300
11/03/2016;5;42;48;50;7;300
11/03/2016;6;50;59;58;3;400
11/03/2016;7;59;75;61;4;400
11/03/2016;8;n/d;n/d;63;6;400
11/03/2016;9;n/d;n/d;58;10;400
11/03/2016;10;70;93;56;14;400
11/03/2016;11;66;85;46;29;300
11/03/2016;12;56;67;37;48;300
11/03/2016;13;48;55;n/d;n/d;n/d
11/03/2016;14;39;48;n/d;n/d;n/d
11/03/2016;15;38;44;33;63;300
11/03/2016;16;43;51;30;67;300
11/03/2016;17;42;48;36;65;300
11/03/2016;18;40;48;44;57;300
11/03/2016;19;44;52;53;50;400
11/03/2016;20;50;56;57;39;400
11/03/2016;21;64;72;54;37;400
11/03/2016;22;69;78;52;35;400
11/03/2016;23;71;82;57;25;400
11/03/2016;24;72;83;70;11;400
12/03/2016;1;72;83;79;4;400
12/03/2016;2;69;82;78;4;400
12/03/2016;3;63;75;60;16;400
12/03/2016;4;62;70;51;21;400
12/03/2016;5;61;68;49;19;400
12/03/2016;6;55;61;53;14;400
12/03/2016;7;49;56;54;14;300
12/03/2016;8;46;50;54;17;400
12/03/2016;9;44;49;49;24;400
12/03/2016;10;43;49;50;26;400
12/03/2016;11;40;48;31;49;300
12/03/2016;12;35;40;22;68;300
12/03/2016;13;32;38;18;78;300
12/03/2016;14;30;34;18;81;300
12/03/2016;15;30;33;17;86;300
12/03/2016;16;27;31;19;84;300
12/03/2016;17;31;36;25;79;300
12/03/2016;18;36;41;36;66;300
12/03/2016;19;39;44;55;46;400
12/03/2016;20;50;58;75;28;500
12/03/2016;21;55;65;77;27;400
12/03/2016;22;50;59;56;38;400
12/03/2016;23;43;51;52;34;400
12/03/2016;24;43;50;55;25;400
13/03/2016;1;48;56;64;15;400
13/03/2016;2;50;59;46;24;300
13/03/2016;3;51;58;37;24;300
13/03/2016;4;50;57;36;20;300
13/03/2016;5;49;55;35;20;300
13/03/2016;6;46;52;31;21;300
13/03/2016;7;41;47;32;21;300
13/03/2016;8;36;39;27;29;300
13/03/2016;9;32;35;22;38;200
13/03/2016;10;26;26;20;49;300
13/03/2016;11;22;25;15;57;300
13/03/2016;12;21;27;16;61;300
13/03/2016;13;21;25;16;67;200
13/03/2016;14;24;26;19;69;200
13/03/2016;15;24;27;21;74;300
13/03/2016;16;21;25;21;75;200
13/03/2016;17;21;24;25;70;300
13/03/2016;18;25;28;33;55;300
13/03/2016;19;26;33;48;39;300
13/03/2016;20;27;33;44;38;300
13/03/2016;21;25;29;48;31;300
13/03/2016;22;24;29;46;29;300
13/03/2016;23;24;30;43;28;300
13/03/2016;24;25;30;44;23;300
14/03/2016;1;23;28;37;32;300
14/03/2016;2;20;24;27;39;200
14/03/2016;3;19;23;26;39;200
14/03/2016;4;22;26;25;38;300
14/03/2016;5;22;27;28;34;300
14/03/2016;6;21;27;45;19;300
14/03/2016;7;23;29;55;12;300
14/03/2016;8;23;30;47;21;300
14/03/2016;9;21;29;36;31;300
14/03/2016;10;21;31;29;38;300
14/03/2016;11;23;32;26;42;300
14/03/2016;12;24;32;25;47;300
14/03/2016;13;24;29;28;49;300
14/03/2016;14;24;32;26;54;300
14/03/2016;15;25;29;28;55;300
14/03/2016;16;24;31;28;57;300
14/03/2016;17;24;31;36;50;300
14/03/2016;18;23;30;42;46;400
14/03/2016;19;26;32;64;26;500
14/03/2016;20;28;35;81;14;500
14/03/2016;21;29;36;75;18;400
14/03/2016;22;26;34;64;23;400
14/03/2016;23;25;31;67;17;400
14/03/2016;24;24;30;66;15;400
15/03/2016;1;23;28;61;15;300
15/03/2016;2;22;29;41;28;300
15/03/2016;3;22;29;39;26;300
15/03/2016;4;22;27;40;25;300
15/03/2016;5;22;27;49;17;300
15/03/2016;6;22;28;63;5;300
15/03/2016;7;24;33;71;4;300
15/03/2016;8;29;41;60;8;300
15/03/2016;9;32;44;60;11;400
15/03/2016;10;36;55;57;16;300
15/03/2016;11;35;51;51;22;300
15/03/2016;12;34;48;41;37;300
15/03/2016;13;34;43;36;51;200
15/03/2016;14;32;39;31;58;200
15/03/2016;15;27;34;32;55;200
15/03/2016;16;25;34;41;49;300
15/03/2016;17;25;36;47;46;300
15/03/2016;18;25;35;52;37;300
15/03/2016;19;25;34;58;27;300
15/03/2016;20;33;43;65;20;400
15/03/2016;21;42;53;47;30;300
15/03/2016;22;42;52;50;20;300
15/03/2016;23;43;51;39;28;300
15/03/2016;24;26;29;24;43;300
16/03/2016;1;15;20;22;48;300
16/03/2016;2;17;21;27;37;300
16/03/2016;3;25;29;37;17;300
16/03/2016;4;40;43;37;12;300
16/03/2016;5;38;43;41;7;300
16/03/2016;6;41;46;43;5;300
16/03/2016;7;40;47;45;5;400
16/03/2016;8;38;48;42;10;400
16/03/2016;9;35;42;36;20;400
16/03/2016;10;26;34;28;36;300
16/03/2016;11;22;28;31;41;300
16/03/2016;12;17;24;24;56;300
16/03/2016;13;12;16;22;60;300
16/03/2016;14;14;20;25;57;300
16/03/2016;15;14;21;27;57;300
16/03/2016;16;16;23;31;56;300
16/03/2016;17;18;25;32;56;400
16/03/2016;18;20;27;34;51;400
16/03/2016;19;22;28;34;49;400
16/03/2016;20;23;27;36;45;400
16/03/2016;21;23;29;34;45;400
16/03/2016;22;23;28;34;44;300
16/03/2016;23;24;28;37;38;400
16/03/2016;24;24;29;41;35;400
17/03/2016;1;25;29;34;39;300
17/03/2016;2;25;31;29;39;300
17/03/2016;3;24;29;30;36;300
17/03/2016;4;25;29;36;27;300
17/03/2016;5;26;31;44;19;300
17/03/2016;6;26;32;58;6;300
17/03/2016;7;28;35;66;5;400
17/03/2016;8;30;39;59;10;400
17/03/2016;9;28;41;49;20;400
17/03/2016;10;27;39;42;27;400
17/03/2016;11;29;38;37;36;400
17/03/2016;12;28;35;34;45;300
17/03/2016;13;26;33;34;53;300
17/03/2016;14;25;29;31;59;400
17/03/2016;15;25;32;40;51;300
17/03/2016;16;27;35;38;58;300
17/03/2016;17;25;32;39;59;400
17/03/2016;18;26;31;49;46;400
17/03/2016;19;30;38;71;21;500
17/03/2016;20;36;45;80;17;500
17/03/2016;21;34;44;72;24;400
17/03/2016;22;32;42;65;22;400
17/03/2016;23;36;45;65;14;400
17/03/2016;24;40;50;60;17;400
18/03/2016;1;44;52;58;18;400
18/03/2016;2;47;55;45;20;300
18/03/2016;3;52;61;43;18;300
18/03/2016;4;57;66;47;12;400
18/03/2016;5;58;67;45;11;400
18/03/2016;6;58;69;51;5;400
18/03/2016;7;60;70;50;6;400
18/03/2016;8;60;71;50;8;400
18/03/2016;9;64;78;46;12;400
18/03/2016;10;69;84;39;16;400
18/03/2016;11;72;85;38;22;400
18/03/2016;12;73;87;36;30;400
18/03/2016;13;70;81;34;35;300
18/03/2016;14;70;81;36;37;400
18/03/2016;15;69;80;38;39;400
18/03/2016;16;69;79;42;36;400
18/03/2016;17;65;74;45;34;400
18/03/2016;18;58;68;58;23;400
18/03/2016;19;51;61;64;21;400
18/03/2016;20;47;57;66;15;400
18/03/2016;21;47;60;68;12;400
18/03/2016;22;46;58;54;18;400
18/03/2016;23;23;31;39;25;300
18/03/2016;24;17;24;33;31;200
19/03/2016;1;19;25;29;34;200
19/03/2016;2;20;26;22;44;200
19/03/2016;3;22;27;23;40;200
19/03/2016;4;26;29;19;41;200
19/03/2016;5;30;32;21;37;200
19/03/2016;6;31;35;26;37;200
19/03/2016;7;24;28;23;41;200
19/03/2016;8;20;25;23;37;200
19/03/2016;9;28;34;33;25;200
19/03/2016;10;31;36;31;28;200
19/03/2016;11;26;32;33;26;200
19/03/2016;12;24;29;30;32;200
19/03/2016;13;18;24;30;37;300
19/03/2016;14;17;22;31;38;200
19/03/2016;15;15;21;31;47;300
19/03/2016;16;17;25;29;51;300
19/03/2016;17;17;25;32;49;200
19/03/2016;18;16;24;38;42;300
19/03/2016;19;17;26;38;40;300
19/03/2016;20;18;25;33;44;200
19/03/2016;21;18;25;32;46;200
19/03/2016;22;18;26;29;47;300
19/03/2016;23;18;25;27;48;300
19/03/2016;24;16;21;24;53;200
20/03/2016;1;15;20;24;51;200
20/03/2016;2;16;21;24;49;200
20/03/2016;3;17;n/d;25;49;200
20/03/2016;4;17;23;20;51;200
20/03/2016;5;19;23;18;53;200
20/03/2016;6;18;25;23;49;200
20/03/2016;7;22;28;22;49;200
20/03/2016;8;23;29;18;53;200
20/03/2016;9;22;28;21;52;300
20/03/2016;10;24;31;22;49;200
20/03/2016;11;22;30;20;55;300
20/03/2016;12;19;27;20;55;200
20/03/2016;13;19;27;22;54;300
20/03/2016;14;19;27;25;52;200
20/03/2016;15;19;27;29;51;200
20/03/2016;16;20;28;26;52;200
20/03/2016;17;23;30;31;45;200
20/03/2016;18;23;29;34;43;200
20/03/2016;19;18;23;39;41;300
20/03/2016;20;16;23;37;43;300
20/03/2016;21;17;23;35;45;300
20/03/2016;22;17;20;38;41;300
20/03/2016;23;17;23;38;41;300
20/03/2016;24;17;21;31;44;200
21/03/2016;1;17;24;30;43;200
21/03/2016;2;16;23;20;57;200
21/03/2016;3;15;23;17;59;200
21/03/2016;4;16;25;19;52;200
21/03/2016;5;17;25;28;42;200
21/03/2016;6;16;25;50;27;200
21/03/2016;7;14;22;52;28;200
21/03/2016;8;15;24;51;27;300
21/03/2016;9;17;27;43;38;300
21/03/2016;10;14;25;32;48;200
21/03/2016;11;16;21;30;57;200
21/03/2016;12;11;16;29;61;200
21/03/2016;13;11;18;28;63;200
21/03/2016;14;9;19;33;57;200
21/03/2016;15;10;19;33;62;200
21/03/2016;16;10;18;34;62;200
21/03/2016;17;8;17;39;60;200
21/03/2016;18;11;17;43;53;300
21/03/2016;19;13;20;45;50;300
21/03/2016;20;13;20;52;44;300
21/03/2016;21;14;21;48;49;200
21/03/2016;22;16;23;55;41;300
21/03/2016;23;16;23;56;38;300
21/03/2016;24;14;21;51;40;200
22/03/2016;1;13;21;44;46;200
22/03/2016;2;14;22;48;40;300
22/03/2016;3;15;24;40;41;200
22/03/2016;4;17;25;34;37;200
22/03/2016;5;21;30;32;34;200
22/03/2016;6;24;32;43;20;300
22/03/2016;7;28;36;53;12;300
22/03/2016;8;31;40;56;15;300
22/03/2016;9;32;44;51;29;300
22/03/2016;10;28;42;36;48;300
22/03/2016;11;25;37;26;66;200
22/03/2016;12;20;31;26;69;200
22/03/2016;13;16;23;19;79;300
22/03/2016;14;11;20;22;78;200
22/03/2016;15;12;18;28;74;200
22/03/2016;16;12;21;26;78;200
22/03/2016;17;11;19;31;73;200
22/03/2016;18;11;20;34;66;300
22/03/2016;19;14;18;47;51;400
22/03/2016;20;14;20;69;29;400
22/03/2016;21;16;27;67;31;300
22/03/2016;22;21;29;50;35;300
22/03/2016;23;22;32;49;32;300
22/03/2016;24;24;33;42;36;300
23/03/2016;1;24;34;38;35;200
23/03/2016;2;24;33;37;33;200
23/03/2016;3;28;35;33;32;200
23/03/2016;4;30;35;30;31;200
23/03/2016;5;34;40;28;31;200
23/03/2016;6;32;37;34;24;200
23/03/2016;7;31;37;51;12;300
23/03/2016;8;30;39;57;17;300
23/03/2016;9;24;33;42;37;300
23/03/2016;10;15;25;38;46;300
23/03/2016;11;17;29;37;47;200
23/03/2016;12;16;28;39;51;200
23/03/2016;13;12;22;34;56;200
23/03/2016;14;12;20;31;57;200
23/03/2016;15;12;18;32;59;200
23/03/2016;16;9;18;32;61;200
23/03/2016;17;11;19;36;56;300
23/03/2016;18;13;23;39;51;300
23/03/2016;19;16;25;55;31;300
23/03/2016;20;20;28;56;30;300
23/03/2016;21;18;26;42;42;300
23/03/2016;22;17;22;38;43;300
23/03/2016;23;21;24;39;40;300
23/03/2016;24;23;28;39;39;300
24/03/2016;1;23;31;36;39;200
24/03/2016;2;26;32;29;47;200
24/03/2016;3;21;26;30;47;200
24/03/2016;4;21;24;29;49;200
24/03/2016;5;22;26;22;54;200
24/03/2016;6;22;28;46;33;300
24/03/2016;7;24;33;71;16;300
24/03/2016;8;26;38;79;18;400
24/03/2016;9;32;43;88;18;400
24/03/2016;10;33;48;69;29;300
24/03/2016;11;30;43;60;40;300
24/03/2016;12;30;44;47;56;300
24/03/2016;13;32;43;43;56;300
24/03/2016;14;30;41;39;59;200
24/03/2016;15;31;44;41;59;300
24/03/2016;16;30;44;36;59;200
24/03/2016;17;32;39;41;53;300
24/03/2016;18;30;39;42;50;300
24/03/2016;19;29;39;58;35;300
24/03/2016;20;32;41;59;33;300
24/03/2016;21;32;40;48;41;300
24/03/2016;22;31;40;42;44;300
24/03/2016;23;29;38;38;44;300
24/03/2016;24;29;36;30;48;300
25/03/2016;1;30;36;27;51;300
25/03/2016;2;32;37;23;52;300
25/03/2016;3;31;38;21;53;300
25/03/2016;4;29;37;23;50;300
25/03/2016;5;31;37;23;46;300
25/03/2016;6;29;34;41;31;300
25/03/2016;7;21;26;56;25;300
25/03/2016;8;14;20;66;16;400
25/03/2016;9;10;17;57;22;400
25/03/2016;10;n/d;n/d;57;n/d;n/d
25/03/2016;11;n/d;n/d;55;22;n/d
25/03/2016;12;n/d;n/d;46;29;300
25/03/2016;13;n/d;11;41;30;300
25/03/2016;14;7;13;34;38;300
25/03/2016;15;6;11;28;51;300
25/03/2016;16;8;11;32;55;300
25/03/2016;17;9;12;36;50;300
25/03/2016;18;8;14;42;43;300
25/03/2016;19;7;16;54;29;400
25/03/2016;20;12;22;75;13;500
25/03/2016;21;16;24;79;8;400
25/03/2016;22;17;24;84;4;500
25/03/2016;23;18;26;73;6;400
25/03/2016;24;17;25;76;4;400
26/03/2016;1;17;25;69;5;300
26/03/2016;2;18;24;58;9;300
26/03/2016;3;17;22;56;7;300
26/03/2016;4;18;22;47;12;300
26/03/2016;5;18;23;34;14;300
26/03/2016;6;18;22;37;21;300
26/03/2016;7;11;14;31;40;200
26/03/2016;8;5;9;28;47;200
26/03/2016;9;4;9;23;59;200
26/03/2016;10;5;13;28;59;200
26/03/2016;11;7;15;30;60;200
26/03/2016;12;6;10;27;57;200
26/03/2016;13;6;7;21;59;200
26/03/2016;14;5;8;23;55;300
26/03/2016;15;7;8;22;54;300
26/03/2016;16;5;10;29;53;300
26/03/2016;17;5;9;32;52;300
26/03/2016;18;6;9;42;43;300
26/03/2016;19;9;9;50;34;300
26/03/2016;20;11;11;53;31;400
